Protein.Group	Protein.Ids	Protein.Names	Genes	Peptides	Min*(PG.Q.Value)	PrimaryCD4_plus_T_D001_IgG_IP_1	PrimaryCD4_plus_T_D017_IgG_IP_2	PrimaryCD4_plus_T_D029_IgG_IP_3	PrimaryCD4_plus_T_D035_IgG_IP_4	PrimaryCD4_plus_T_D001_GR_IP_1	PrimaryCD4_plus_T_D017_GR_IP_2	PrimaryCD4_plus_T_D029_GR_IP_3	PrimaryCD4_plus_T_D035_GR_IP_4	MCF7_230323_IgG_IP_1	MCF7_040423_IgG_IP_2	MCF7_270323_IgG_IP_3	MCF7_230323_GR_IP_1	MCF7_040423_GR_IP_2	MCF7_270323_GR_IP_3	231_230323_IgG_IP_1	231_040423_IgG_IP_2	231_270323_IgG_IP_3	231_040423_GR_IP_2	231_230323_GR_IP_1	231_270323_GR_IP_3	Jurkat_230323_IgG_IP_1	Jurkat_040423_IgG_IP_2	Jurkat_120423_IgG_IP_3	Jurkat_230323_GR_IP_1	Jurkat_040423_GR_IP_2	Jurkat_120423_GR_IP_3	KMBC2_230323_IgG_IP_1	KMBC2_120423_IgG_IP_2	KMBC2_270323_IgG_IP_3	KMBC2_120423_GR_IP_2	KMBC2_230323_GR_IP_1	KMBC2_270323_GR_IP_3	PrimaryBreastEpis_3137_IgG_IP_1	PrimaryBreastEpis_2528_IgG_IP_2	PrimaryBreastEpis_3353_IgG_IP_3	PrimaryBreastEpis _3137_GR_IP_1	PrimaryBreastEpis_2528_GR_IP_2	PrimaryBreastEpis_3353_GR_IP_3	PrimaryNHU_Y3018_IgG_IP_1	PrimaryNHU_Y2680_IgG_IP_2	PrimaryNHU_Y2332_IgG_IP_3	PrimaryNHU_Y3018_GR_IP_1	PrimaryNHU_Y2680_GR_IP_2	PrimaryNHU_Y2332_GR_IP_3	BB7_IgG_IP	BB7_GR_IP	BB3RC31_IgG_IP	BB3RC31_GR_IP	HBC34_IgG_IP	HBC34_GR_IP	MCF10A_GR_1	MCF10A_GR_2	MCF10A_GR_3	MCF10A_IgG_1	MCF10A_IgG_2	MCF10A_IgG_3
Q9NSK0	Q9NSK0	KLC4_HUMAN	KLC4	7	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	1565.316772	3496.419678	3583.479004	287.7946777	428.5979614	327.1101685	4867.740234	3755.435059	2925.851563	73.56000519	470.7331543	347.9763794	4197.794434	8865.192383	4720.04834	1605.253174	2104.322998	4642.603516	5756.750977	5667.76416	5591.884277	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	2801.789307	12391.94629	29612.7168	13425.08789	29500.27344	9451.369141	24446.75	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NSP4	Q9NSP4	CENPM_HUMAN	CENPM	2	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	9200.314453	9784.509766	7550.485352	290.2232666	200.033783	356.8092957	6968.349121	277.1142273	304.2036743	5792.724609	221.932663	414.9482422	14235.67285	15666.27344	16152.15332	287.7946777	428.5979614	327.1101685	16663.83594	20398.91406	15653.81445	2659.015625	470.7331543	347.9763794	10714.69043	10247.44043	11677.07227	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	240.8029175	377.5259094	7083.214355	229.5675659	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NSV4	Q9NSV4	DIAP3_HUMAN	DIAPH3	5	0.000200401	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	2481.868408	2152.576904	2595.848389	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	3165.023193	2934.095947	3351.439209	3507.887451	5478.97998	4000.029541	287.7946777	428.5979614	327.1101685	2935.940918	236.7562408	2123.668701	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	2791.363037	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	2313.812012	4998.98877	229.5314178	5485.042969	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	2168.176025
Q9NSY0	Q9NSY0	NRBP2_HUMAN	NRBP2	2	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	1216.025513	1493.072021	400.1837463	3715.830811	6431.239746	1845.726807	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	1678.309814	2967.188232	8547.935547	2432.108887	3930.079346	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NSY1	Q9NSY1	BMP2K_HUMAN	BMP2K	8	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	4906.75	254.6159058	5715.18457	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	5104.614258	4550.017578	287.7946777	428.5979614	327.1101685	6680.023438	8212.196289	4230.882324	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	3426.671387	5168.11377	3036.530273	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	3597.767822	23951.93945	35297.59766	7943.13623	18478.30859	18739.19727	19589.08398	6427.383789	6634.387207	7125.320313	4459.825684	3717.979248	7064.519531
Q9NT62	Q9NT62	ATG3_HUMAN	ATG3	4	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	3827.754395	3298.312988	5320.12207	1659.559937	1393.482666	2528.615723	4685.992676	5516.566406	2472.342285	4775.124023	1939.026245	2374.633057	13601.01758	18680.97266	12851.29395	287.7946777	428.5979614	327.1101685	12624.22852	14645.58984	7305.565918	1708.356567	470.7331543	347.9763794	7265.830566	12056.49512	9593.157227	2442.110596	2117.513184	3529.255371	5021.443359	6944.422852	4350.818848	168.1695709	1960.162476	3478.227539	2583.383301	4296.770996	6565.749512	230.8133087	8912.193359	2327.346924	4472.861328	3779.151855	4757.674805	3976.409668	7124.878906	5936.305176	229.3587646	220.8664246	3245.964844
Q9NTG7	Q9NTG7	SIR3_HUMAN	SIRT3	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	1007.656677	1056.027222	1036.140747	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	4737.954102	36089.69141	9005.15918	33211.51563	9409.505859	41008.21875	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	1281.75415
Q9NTI5	Q9NTI5	PDS5B_HUMAN	PDS5B	28	0.000198255	239.8595123	3964.04834	338.4084473	297.6243591	6805.498535	10001.15332	12260.18066	10324.76465	8662.251953	9571.336914	17867.13867	17354.58789	28661.07422	18544.76172	9345.958008	6495.391602	7646.796875	21035.62305	19478.21484	16591.32031	6615.915039	6239.433105	327.1101685	20946.5918	16897.32422	14306.23145	7052.16748	470.7331543	5468.897461	29260.7832	27016.75781	35733.76172	295.8492126	2848.0896	6575.218262	15436.51563	11973.45313	15611.53418	4655.506836	350.9399109	384.8471985	8014.683105	8524.102539	10874.29492	26478.94531	11058.43164	88498.46875	37944.83984	48970.60938	39792.32031	16672.49414	19863.33398	20568.66992	3531.489258	220.8664246	9272.088867
Q9NTJ3	Q9NTJ3	SMC4_HUMAN	SMC4	40	0.000198255	239.8595123	438.5571289	5488.243652	7419.401855	8857.818359	15108.02051	17607.75195	15905.41113	14560.40918	9557.540039	20393.89258	21445.03125	25517.75586	16202.44336	18953.16797	9676.876953	12531.03223	52249.00781	61583.40625	49724.24609	8665.837891	8368.974609	6865.322266	40313.34375	39923.77344	26524.63086	9786.902344	6620.555664	8570.292969	23428.65625	29260.41016	32923.65625	295.8492126	389.4047852	6787.602051	8713.401367	7848.4375	11174.33496	168.1695709	350.9399109	384.8471985	7146.767578	7586.463867	8055.73584	11571.625	15340.74414	13128.69922	24183.09961	8654.363281	19247.94727	8453.568359	17205.71484	11413.32715	229.3587646	220.8664246	7585.663086
Q9NTJ4	Q9NTJ4	MA2C1_HUMAN	MAN2C1	9	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	1239.699097	254.6159058	277.1142273	304.2036743	2057.923584	221.932663	414.9482422	2565.677246	3007.339844	1204.452759	287.7946777	945.571106	327.1101685	388.1054688	236.7562408	348.4769897	2060.375	470.7331543	1706.046997	5643.158691	5982.129395	6011.174316	4327.536133	4858.516113	3110.806396	8364.291992	8218.216797	5519.056641	2045.210815	2735.199707	3221.54248	3380.584717	3496.731201	4084.87915	5950.493164	21923.34375	17664.08398	33309.15234	5770.176758	21033.99609	3430.767578	601.3488159	3488.081787	3906.027832	220.8664246	3488.827148
Q9NTJ5	Q9NTJ5	SAC1_HUMAN	SACM1L	26	0.000198255	239.8595123	6850.480469	3279.345947	6792.417969	4505.73877	6516.995117	7721.54248	12135.4248	11611.96289	12410.77734	17732.71094	16293.1084	17362.3418	13141.5918	18377.02734	12715.83984	9190.362305	38743.56641	47539.16406	33461.44531	7458.94873	8878.041016	5005.058594	21150.56055	18230.60742	16763.56836	8764.333984	12594.46094	347.9763794	9238.969727	27110.18164	15119.20508	24411.79297	23775.38867	28323.00391	36283.66016	35495.98438	28073.60352	168.1695709	5582.510254	11281.32422	11345.66309	14243.59082	12753.51758	144982.1875	325079.4375	201075.3281	466099.25	180146.3281	443886	13833.83887	17137.00781	14004.4668	11564.54688	5064.724121	18478.01758
Q9NTK5	Q9NTK5	OLA1_HUMAN	OLA1	15	0.000198255	239.8595123	438.5571289	338.4084473	2341.693359	9645.075195	9193.274414	12742.74219	15279.87305	12847.57227	12892.81152	12780.51172	13886.39258	15636.86719	9320.220703	16703.32617	9407.46875	8206.796875	18353.55273	21669.9082	15983.86133	8562.805664	8527.483398	327.1101685	23316.94922	16079.0332	13017.07617	11638.22754	5160.946289	7420.839844	11988.87402	20262.28125	16283.52734	13846.75	13037.87598	10246.18359	26792.79297	30776.44531	22791.22656	7050.298828	8228.132813	11480.47656	14880.66406	15135.84766	17333.18945	8172.205078	20209.27148	15465.45801	15785.19336	8306.583008	11598.91113	11427.25391	13049.12598	16975.25586	6836.150391	7587.067871	11245.50488
Q9NTM9	Q9NTM9	CUTC_HUMAN	CUTC	3	0.000261643	239.8595123	917.3123779	338.4084473	297.6243591	132.5910492	910.6376343	299.2000427	954.3948975	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	1295.903076	1491.60144	1579.214355	428.5979614	327.1101685	1440.751099	1712.601074	1768.228882	73.56000519	872.2628784	347.9763794	1295.601196	373.2294922	1414.327148	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	1378.959229	230.8133087	562.2915649	240.8029175	2222.60376	229.5314178	229.5675659	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NTX5	Q9NTX5	ECHD1_HUMAN	ECHDC1	8	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	2725.450928	299.2000427	2953.521729	3016.531982	200.033783	356.8092957	2749.088867	3016.531982	304.2036743	232.1157532	221.932663	414.9482422	4805.493652	290.9544678	3252.64917	287.7946777	428.5979614	327.1101685	4297.041504	5622.550293	4236.244141	73.56000519	470.7331543	347.9763794	3103.2146	3629.05542	4170.757324	10022.50879	4510.605957	8184.606934	23914.33203	11170.29492	14117.37988	168.1695709	350.9399109	384.8471985	2424.681641	4047.22876	4165.100098	4636.388184	8016.877441	9529.570313	8817.071289	6379.108398	7348.030273	10875.66895	8989.229492	9675.370117	4012.106689	5035.155273	8713.773438
Q9NTZ6	Q9NTZ6	RBM12_HUMAN	RBM12	16	0.000198255	6531.250488	438.5571289	6247.883789	4525.554199	7959.197266	15113.54883	13604.66016	20188.23438	6777.066406	7246.678223	12270.00879	13576.33887	23048.80469	12950.06641	11497.50684	7326.441895	7851.524902	40620.17578	36525.75391	29327.63672	7891.578613	8082.737793	4223.560059	29795.56055	34799.82813	19847.90234	73.56000519	470.7331543	4590.620605	30023.92969	17353.9043	29246.73242	8865.94043	10836.44824	10922.19238	37926.88281	30625.49219	30451.93164	168.1695709	350.9399109	5933.470703	7751.635254	12672.21094	16253.39941	15268.64551	18444.66602	17211.20313	31107.02148	12343.37109	27316.62109	32494.22852	31185.92773	26628.23242	7577.361328	8371.28125	13145.6416
Q9NU22	Q9NU22	MDN1_HUMAN	MDN1	20	0.000205002	239.8595123	438.5571289	338.4084473	297.6243591	2840.547119	3182.696777	4400.35791	3261.775391	2654.804443	200.033783	2902.876465	3821.500977	3724.154541	3097.141602	3442.209961	221.932663	4014.822266	5320.063477	7700.148438	8785.092773	287.7946777	428.5979614	327.1101685	5215.810547	6062.556641	3831.075195	73.56000519	470.7331543	347.9763794	2612.621582	2938.581299	2883.667969	295.8492126	2269.220703	2831.400146	3090.378174	3218.180908	5243.79834	168.1695709	350.9399109	384.8471985	2609.741455	380.0012207	2813.858398	7364.708008	2764.328613	12513.69824	4208.50293	7565.921875	2585.981689	6445.952148	7557.818359	5302.473633	966.1619873	2504.372314	3490.071045
Q9NUA8	Q9NUA8	ZBT40_HUMAN	ZBTB40	7	0.000215517	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	1763.334473	1793.723389	1671.66626	290.2232666	200.033783	356.8092957	254.6159058	3376.855225	304.2036743	232.1157532	221.932663	414.9482422	6400.440918	4244.917969	4496.132813	287.7946777	428.5979614	327.1101685	3011.068848	2397.172119	2314.926758	73.56000519	470.7331543	347.9763794	4159.472656	2519.369873	4778.814453	295.8492126	389.4047852	712.366272	2583.603271	1970.054321	2626.008545	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	230.8133087	562.2915649	1970.054321	377.5259094	229.5314178	229.5675659	11560.58301	16857.50977	16356.66895	229.3587646	220.8664246	325.0339966
Q9NUB1	Q9NUB1	ACS2L_HUMAN	ACSS1	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	14219.19727	25412.20313	34873.98047	24815.69336	15245.82227	19008.64063	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NUD5	Q9NUD5	ZCHC3_HUMAN	ZCCHC3	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	2570.815674	1117.369751	414.9482422	421.1134338	290.9544678	369.9564819	5355.199219	1989.875244	2812.803223	9593.204102	8926.379883	5367.224121	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	8099.088867	16153.98047	15937.8291	23679.02148	23899.82227	64924.12109	1009.280884	2170.711914	353.5231018	229.3587646	220.8664246	325.0339966
Q9NUG6	Q9NUG6	PDRG1_HUMAN	PDRG1	2	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	11107.29883	39716.72656	26774.56836	62126.99219	12660.83887	50555.88281	5182.535156	5679.722656	353.5231018	229.3587646	220.8664246	2211.260254
Q9NUI1	Q9NUI1	DECR2_HUMAN	DECR2	10	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	18668.56055	348.4769897	73.56000519	470.7331543	347.9763794	12748.38672	10741.3623	14936.27539	9289.174805	389.4047852	9288.500977	16076.87988	486.6138611	11227.97754	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	69313.79688	164151.125	78602.3125	110835.3047	53541.78125	152372.2656	6017.399414	5743.507324	10861.15039	8622.108398	9542.702148	12208.2041
Q9NUJ1	Q9NUJ1	ABHDA_HUMAN	ABHD10	7	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	8382.527344	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	5702.556641	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	6669.883301	479.5760193	11550.8916	31433.22266	49123.57422	59120.15234	21089.99219	75779.6875	3043.471191	601.3488159	5751.562012	1509.780273	220.8664246	9034.042969
Q9NUJ3	Q9NUJ3	T11L1_HUMAN	TCP11L1	7	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	4388.084961	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	4983.71875	295.8492126	389.4047852	400.1837463	3530.151123	11992.3916	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	2845.939697	9972.753906	32504.18164	144104.5625	21154.30664	126902.3984	1677.812622	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NUL3	Q9NUL3	STAU2_HUMAN	STAU2	24	0.000198255	239.8595123	438.5571289	7884.137695	8730.287109	22157.78906	39675.34766	29345.94336	39683.94531	290.2232666	4342.739746	356.8092957	11274.07422	12204.33887	10904.70117	5760.138184	7599.608398	6564.743652	10498.62793	9668.751953	13076.70313	9645.855469	8664.5	327.1101685	89573.10156	167520.9375	73202.90625	12617.9248	12190.2998	347.9763794	19536.39063	19791.86133	23377.92188	7205.293457	6368.29834	400.1837463	167068.1094	165321.1406	73734.67188	168.1695709	350.9399109	6427.093262	39633.21094	49057.10938	78986.29688	19388.28125	41230.06641	80818.82813	206663.4219	84714.71875	198459.875	33473.88281	34126.36328	24644.29492	229.3587646	220.8664246	325.0339966
Q9NUL3;O95793	Q9NUL3;O95793	STAU1_HUMAN;STAU2_HUMAN	STAU1;STAU2	2	0.000261643	4121.536621	438.5571289	338.4084473	4494.455078	9376.320313	6819.914551	7533.53125	10522.30273	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	7423.475586	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	6519.532227	428.5979614	327.1101685	7554.067383	7828.433105	6557.22168	73.56000519	470.7331543	347.9763794	434.5157166	5930.742188	339.4611206	295.8492126	389.4047852	400.1837463	8238.493164	8652.094727	6506.461914	168.1695709	350.9399109	384.8471985	262.2817993	7373.685059	7368.975098	23173.43359	93142.36719	42941.74219	108672.2734	30559.42383	109012.9297	10062.00488	10871.16602	8896.689453	229.3587646	220.8664246	325.0339966
Q9NUL7	Q9NUL7	DDX28_HUMAN	DDX28	3	0.000200401	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	4842.103027	18466.61133	3511.100342	3410.368896	2885.402832	10971.99316	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	822.027771
Q9NUM4	Q9NUM4	T106B_HUMAN	TMEM106B	4	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	1673.971924	304.2036743	232.1157532	221.932663	414.9482422	1187.789429	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	1089.714966	470.7331543	347.9763794	434.5157166	373.2294922	339.4611206	295.8492126	389.4047852	400.1837463	444.7967834	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	9289.233398	14973.52246	10006.4248	13131.35645	2788.633789	12199.17188	380.9328003	601.3488159	353.5231018	229.3587646	220.8664246	325.0339966
Q9NUP1	Q9NUP1	BL1S4_HUMAN	BLOC1S4	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	388.1054688	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	434.5157166	1104.021973	339.4611206	295.8492126	389.4047852	400.1837463	1447.53418	486.6138611	707.8825073	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	24608.14258	124665.5469	14232.51367	73544.03906	13249.03418	41320.79297	380.9328003	4307.538574	353.5231018	229.3587646	220.8664246	325.0339966
Q9NUP9	Q9NUP9	LIN7C_HUMAN	LIN7C	3	0.000198255	239.8595123	438.5571289	338.4084473	297.6243591	132.5910492	266.2980652	299.2000427	204.8419952	290.2232666	200.033783	356.8092957	254.6159058	277.1142273	304.2036743	232.1157532	221.932663	414.9482422	421.1134338	290.9544678	369.9564819	287.7946777	428.5979614	327.1101685	7019.705566	236.7562408	348.4769897	73.56000519	470.7331543	347.9763794	10582.05664	18565.92383	339.4611206	295.8492126	389.4047852	400.1837463	26576.29688	20676.97852	24217.64063	168.1695709	350.9399109	384.8471985	262.2817993	380.0012207	479.5760193	15061.64941	9573.665039	17772.25195	52982.10156	16000.30371	40413.42969	380.9328003	9198.963867	353.5231018	229.3587646	220.8664246	325.0339966
